fund_code,fund_name,theme_hint,investability_hint,investability_note,is_current,latest_nav_date,latest_price,return_5d_pct,previous_5d_pct,acceleration_5d_pp,return_20d_pct,previous_20d_pct,acceleration_20d_pp,return_60d_pct,return_126d_pct,return_252d_pct,volatility_20d_ann_pct,max_drawdown_60d_pct,distance_from_60d_high_pct,portfolio_size_try,investor_count,history_observations,stock_pct,foreign_stock_pct,foreign_security_pct,foreign_etf_pct,precious_metals_pct,eurobond_pct,government_bond_pct,private_sector_bond_pct,investment_fund_pct,etf_pct,term_deposit_pct,repo_pct,reverse_repo_pct,derivative_pct,dataset_latest_date,breakdown_date,generated_at_local
DZS,AK PORTFÖY DOKUZUNCU SERBEST FON,Diğer / Belirsiz,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,1.5734,1.112,0.9505,0.1615,4.5797,3.1897,1.39,9.6939,18.414,49.7972,2.0012,-0.3975,0.0,53014198.87,123.0,286,,,,,,,,,,,,,,,2026-08-24,2026-08-24,2026-08-24 09:12:33
EBI,EMAA BLUE PORTFÖY İKİNCİ SERBEST (DÖVİZ-AVRO) FON,Diğer / Belirsiz,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,57.4305,1.4333,0.7617,0.6716,4.9292,1.4249,3.5043,7.3382,8.555,,4.5478,-1.5919,0.0,794267337.37,23.0,206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,1.99,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
EBS,EMAA BLUE PORTFÖY BİRİNCİ SERBEST (DÖVİZ-ABD DOLARI) FON,Diğer / Belirsiz,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,49.2153,0.3652,0.5738,-0.2086,2.2978,1.5742,0.7236,6.7523,11.4371,,1.7266,-0.106,0.0,4457320489.26,34.0,209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.31,0.0,0.0,0.0,0.19,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
EDD,QNB PORTFÖY ENPARA DENGELİ DEĞİŞKEN ÖZEL FON,Değişken,VERIFY_ELIGIBILITY,Özel fon; erişim kısıtı olabilir,True,2026-08-24,1.1449,1.1766,0.9093,0.2673,5.3338,2.1701,3.1637,7.4203,,,4.5737,-2.0663,0.0,23415839.63,829.0,119,10.12,13.73,0.0,0.0,0.0,0.0,0.0,0.0,6.24,0.0,0.0,0.0,57.06,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
EDT,DENİZ PORTFÖY TED EĞİTİME DESTEK SERBEST FON,Diğer / Belirsiz,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,2.2653,0.7324,0.7311,0.0013,2.9558,3.3616,-0.4058,10.0178,21.6837,46.5272,1.1657,0.0,0.0,977969357.07,637.0,304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,12.4,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
EES,ROTA PORTFÖY EE SERBEST (DÖVİZ) ÖZEL FON,Diğer / Belirsiz,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,51.4239,-0.3235,1.7276,-2.051,2.1201,-9.0757,11.1958,-5.7304,-7.4632,2.0186,6.6256,-11.123,-9.2387,409850343.12,1.0,304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
EGP,GARANTİ PORTFÖY EKİM 2028 SÜRDÜRÜLEBİLİRLİK SERBEST (DÖVİZ-ABD DOLARI) FON,Diğer / Belirsiz,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,57.5844,0.3823,0.4658,-0.0836,1.7637,1.6308,0.1329,5.926,10.9791,23.7318,1.4776,-0.1381,0.0,262778312.46,49.0,304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
EHS,AZİMUT PORTFÖY ERCİYES HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),Hisse Senedi,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,2.7136,4.6341,-9.8843,14.5184,-5.6205,9.1731,-14.7936,-5.134,2.9198,10.4234,37.9643,-17.7536,-10.0069,640249065.03,3.0,304,94.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
EJG,AZİMUT PORTFÖY İNAN SERBEST (TL) ÖZEL FON,Diğer / Belirsiz,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,9.7194,1.9368,-1.0977,3.0345,1.4572,1.5221,-0.0649,0.4079,0.6315,17.0918,7.636,-5.3782,-0.5385,664993465.45,1.0,304,61.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.9,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
EME,STRATEJİ PORTFÖY EMERALD HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),Hisse Senedi,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,1.1372,0.8497,-3.5639,4.4136,-1.6102,0.1179,-1.7281,-2.5675,-12.1403,,14.3834,-6.3574,-4.9063,37979358.58,16.0,184,99.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
ENA,QNB PORTFÖY ENPARA ATAK DEĞİŞKEN ÖZEL FON,Değişken,VERIFY_ELIGIBILITY,Özel fon; erişim kısıtı olabilir,True,2026-08-24,1.1454,1.6233,0.7207,0.9026,7.0523,2.4403,4.6121,7.8577,,,8.8856,-3.4054,0.0,32410045.31,1502.0,119,25.61,23.87,0.0,0.0,0.0,0.0,0.0,0.0,7.32,0.0,0.0,0.0,34.59,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
ENO,QNB PORTFÖY ENPARA SERBEST (DÖVİZ) FON,Diğer / Belirsiz,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,48.5012,0.4014,0.485,-0.0836,1.7858,1.8725,-0.0867,5.7997,,,1.101,-0.0075,0.0,68301128.72,107.0,119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.56,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
ENS,QNB PORTFÖY ENPARA DEĞİŞKEN ÖZEL FON,Değişken,VERIFY_ELIGIBILITY,Özel fon; erişim kısıtı olabilir,True,2026-08-24,1.2053,-0.5417,1.4493,-1.991,4.7389,-0.3117,5.0506,7.0972,,,14.2959,-5.0494,-0.7371,41930462.45,1789.0,119,18.96,64.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.26,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
EPO,İŞ PORTFÖY EXPLORER SERBEST (DÖVİZ) ÖZEL FON,Diğer / Belirsiz,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,62.5514,0.7898,0.7511,0.0387,3.5459,1.4577,2.0882,7.0004,10.5009,24.3378,2.1773,-0.3321,0.0,462254523.82,1.0,304,0.0,0.0,0.0,7.24,0.0,0.0,0.0,0.0,2.55,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
ESG,AKTİF PORTFÖY ESG SÜRDÜRÜLEBİLİRLİK SERBEST FON,Diğer / Belirsiz,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,4.0747,0.6925,0.3819,0.3106,2.529,-5.7851,8.3141,1.1263,-3.5644,14.2491,1.705,-9.8557,-7.2114,10978745.8,81.0,304,,,,,,,,,,,,,,,2026-08-24,2026-08-24,2026-08-24 09:12:33
ESN,ALLBATROSS PORTFÖY ESİN SERBEST FON,Diğer / Belirsiz,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,1.7411,1.4506,-0.0667,1.5174,2.6752,-0.1199,2.7952,5.049,11.7608,30.1805,9.236,-2.2758,0.0,40936444.57,12.0,304,52.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.34,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
ESP,AURA PORTFÖY EMTİA SERBEST FON,Diğer / Belirsiz,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,0.3411,-12.9632,0.4349,-13.3981,-3.6639,-7.0721,3.4082,-38.6995,-33.9256,-68.2894,60.4558,-42.2794,-41.9116,24225082.81,281.0,304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.33,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
EUN,GARANTİ PORTFÖY İKİNCİ SERBEST (DÖVİZ-AVRO) FON,Diğer / Belirsiz,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,64.5635,1.4734,0.7564,0.717,5.1125,1.2951,3.8174,7.5091,9.2813,23.4172,4.7356,-1.5557,0.0,6305384249.56,3507.0,304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
EUZ,GARANTİ PORTFÖY SERBEST (DÖVİZ-AVRO) FON,Diğer / Belirsiz,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,63.398,1.6525,0.7094,0.9431,4.5303,2.0558,2.4745,6.0738,9.4799,20.5458,4.7333,-1.7631,0.0,142789003848.82,38759.0,304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
EZM,KUVEYT TÜRK PORTFÖY EZM KATILIM SERBEST (DÖVİZ) ÖZEL FON,Katılım,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,44.508,0.2821,0.382,-0.0999,1.3841,1.1184,0.2657,4.2021,6.5866,8.4516,1.4422,-0.2814,-0.049,4450799.25,1.0,262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
FBI,FİBA PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON,Diğer / Belirsiz,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,53.0735,0.4062,0.4925,-0.0863,1.8279,1.8774,-0.0494,5.8459,11.65,21.1824,1.1105,0.0,0.0,14478210229.93,4988.0,304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.95,0.0,0.0,0.0,20.68,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
FBN,FİBA PORTFÖY SAFİR SERBEST FON,Diğer / Belirsiz,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,5.4586,0.8108,0.8213,-0.0105,2.742,-11.0114,13.7533,-41.6694,-47.232,-37.8993,8.1904,-44.1935,-41.6694,220574894.59,33.0,304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.46,0.0,0.0,0.0,4.54,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
FBV,İŞ PORTFÖY MODEL SERBEST FON,Diğer / Belirsiz,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,7.8241,2.3342,-0.0579,2.3921,8.1884,6.0874,2.101,5.8873,12.1877,44.5651,14.5283,-9.7786,0.0,656990936.25,1924.0,304,0.0,0.0,0.0,48.64,0.0,0.0,0.0,0.0,17.73,0.0,0.0,0.0,23.83,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
FBZ,FİBA PORTFÖY TEKNOLOJİ SERBEST FON,Teknoloji,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,4.7306,-1.8746,2.112,-3.9866,7.7641,-3.1029,10.867,3.1192,28.8091,52.1216,16.2984,-9.3339,-1.9791,295539742.53,395.0,304,0.66,67.61,0.0,0.0,0.0,0.0,0.0,0.0,25.54,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
FCS,FİBA PORTFÖY İKİNCİ SERBEST FON,Diğer / Belirsiz,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,2.3404,0.7759,0.7911,-0.0153,3.1869,3.5602,-0.3733,10.7518,23.6615,49.6881,1.4609,0.0,0.0,2151950211.08,173.0,304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
FDE,QNB PORTFÖY KAR PAYI ÖDEYEN BEŞİNCİ SERBEST (DÖVİZ) FON,Diğer / Belirsiz,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,47.955,0.0949,0.4871,-0.3922,1.4794,1.5938,-0.1144,4.9045,9.5029,,1.2366,-0.2586,0.0,4385967953.32,881.0,252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
FDO,QNB PORTFÖY SULTAN SERBEST (DÖVİZ) ÖZEL FON,Diğer / Belirsiz,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,61.4562,0.4067,0.5838,-0.1772,2.4164,1.4659,0.9505,7.114,10.4479,22.8216,1.5045,-0.1206,0.0,291140183.39,1.0,304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
FDV,AZİMUT PORTFÖY DMR SERBEST FON,Diğer / Belirsiz,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,6.136,3.518,1.0917,2.4263,5.0507,3.7242,1.3265,11.7628,25.9754,63.9943,9.5768,-1.8152,0.0,1503327666.75,1.0,304,74.43,0.0,0.0,0.0,0.0,0.0,0.0,1.45,17.92,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
FDY,QNB PORTFÖY KAR PAYI ÖDEYEN DÖRDÜNCÜ SERBEST (DÖVİZ) FON,Diğer / Belirsiz,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-21,1.048,-97.7994,0.4545,-98.254,-97.7751,1.5527,-99.3278,-97.6961,-97.5982,-97.4299,347.4411,-97.8058,-97.8058,0.01,879.0,294,,,,,,,,,,,,,,,2026-08-24,2026-08-24,2026-08-24 09:12:33
FDZ,AZİMUT PORTFÖY 16.0 HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),Hisse Senedi,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,0.3443,1.8449,-6.2057,8.0505,-1.2173,16.4015,-17.6188,-0.7924,31.3305,32.1724,52.7456,-22.5396,-6.315,253872380.07,11.0,304,82.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.27,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
FFF,QNB PORTFÖY BERİL SERBEST (DÖVİZ) ÖZEL FON,Diğer / Belirsiz,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,65.1136,0.2181,0.9928,-0.7747,2.6004,-1.8282,4.4286,3.6847,5.908,18.5194,2.2011,-3.1977,-0.6805,1071950735.59,1.0,304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
FFO,QNB PORTFÖY SER SERBEST (DÖVİZ) ÖZEL FON,Diğer / Belirsiz,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,59.3263,-0.0294,1.1029,-1.1323,2.0679,-3.4677,5.5356,0.894,3.6137,15.0768,2.8456,-4.8274,-2.8594,106897410.35,7.0,304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
FHI,FONMAP PORTFÖY İKİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),Hisse Senedi,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,1.4209,-2.3065,-1.1523,-1.1542,-4.9195,-5.1236,0.2041,-5.3165,-7.5161,38.2288,23.3029,-12.4113,-12.4113,69588035.19,11.0,275,92.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.24,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
FHZ,QNB PORTFÖY HUZUR SERBEST (DÖVİZ) ÖZEL FON,Diğer / Belirsiz,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,65.3246,0.0229,1.1422,-1.1193,3.3371,-3.2815,6.6186,4.3767,4.7834,16.6028,4.2797,-4.4849,-1.2974,742918175.65,3.0,304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
FJB,FİBA PORTFÖY BLOK ZİNCİRİ TEKNOLOJİLERİ SERBEST FON,Teknoloji,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,7.2458,-1.2286,1.9274,-3.156,6.6282,-3.5928,10.221,1.9847,29.2067,43.7542,14.6525,-10.4096,-3.0472,405761350.14,752.0,304,0.0,71.82,0.0,0.0,0.0,0.0,0.0,0.0,20.86,0.0,0.0,0.0,2.63,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
FJC,FİBA PORTFÖY MELTEM ÜÇÜNCÜ SERBEST (DÖVİZ) FON,Diğer / Belirsiz,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,60.1757,0.425,0.5185,-0.0936,1.8849,1.982,-0.0971,6.1325,12.2952,22.6328,1.0852,0.0,0.0,1284191479.83,96.0,304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,3.78,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
FJM,FİBA PORTFÖY MELTEM SERBEST (DÖVİZ) FON,Diğer / Belirsiz,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,57.8336,0.4033,0.4979,-0.0946,1.7983,1.8865,-0.0882,5.8639,11.7349,21.7238,1.1153,0.0,0.0,7822423656.74,1646.0,304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.64,0.0,0.0,0.0,10.36,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
FJN,FİBA PORTFÖY MELTEM İKİNCİ SERBEST (DÖVİZ) FON,Diğer / Belirsiz,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,57.6234,0.4099,0.4951,-0.0852,1.8016,1.8795,-0.0779,5.8601,11.7319,21.6294,1.1096,0.0,0.0,5029343999.95,1222.0,304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.53,0.0,0.0,0.0,7.17,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
FJZ,FİBA PORTFÖY FIRTINA SERBEST (DÖVİZ) FON,Diğer / Belirsiz,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,66.3692,0.2131,0.6402,-0.4271,2.4312,1.4613,0.9699,7.3759,10.8934,24.3885,2.086,-0.2662,0.0,1492813165.01,804.0,304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
FKE,QNB PORTFÖY KRİSTAL SERBEST (DÖVİZ-AVRO) FON,Diğer / Belirsiz,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,59.9212,1.6367,0.7115,0.9252,4.5045,2.0339,2.4707,5.9965,9.376,20.257,4.7188,-1.7679,0.0,49608798234.33,12177.0,304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.89,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
FKV,QNB PORTFÖY KAR PAYI ÖDEYEN YEDİNCİ SERBEST (DÖVİZ) FON,Diğer / Belirsiz,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,48.0516,0.0651,0.4789,-0.4138,1.4673,1.5702,-0.1029,4.86,9.1062,17.2548,1.3349,-0.2841,0.0,2301192439.62,475.0,304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
FLS,YAPI KREDİ PORTFÖY FLORYA SERBEST (DÖVİZ-AVRO) FON,Diğer / Belirsiz,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,63.034,0.9356,0.9539,-0.0183,5.8829,0.8776,5.0053,7.5194,11.1672,27.4922,6.5392,-2.1494,0.0,4117017373.41,2272.0,304,0.0,0.0,0.0,6.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
FMG,QNB PORTFÖY GÜMÜŞ SERBEST FON,Gümüş,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,3.5413,7.1135,3.6673,3.4462,19.2403,2.4447,16.7956,-7.9484,-3.8441,103.4767,28.3595,-25.0574,-7.9484,13479228754.77,10528.0,304,30.92,1.91,0.0,0.0,63.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
FMS,QNB PORTFÖY SABİHA SERBEST (DÖVİZ) ÖZEL FON,Diğer / Belirsiz,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,55.2581,-0.0435,1.0248,-1.0683,2.2049,-2.5409,4.7459,2.3516,4.3262,15.6279,2.4851,-3.8126,-1.6917,610685389.04,1.0,304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
FMV,DENİZ PORTFÖY FMV IŞIK ÜNİVERSİTESİ EĞİTİME DESTEK SERBEST FON,Diğer / Belirsiz,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,1.4235,0.6873,0.7358,-0.0485,2.8385,3.2336,-0.3952,9.7217,21.2393,,0.7794,0.0,0.0,163552424.79,32.0,238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.03,0.0,0.0,0.0,2.45,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
FNN,QNB PORTFÖY KAR PAYI ÖDEYEN ONUNCU SERBEST (DÖVİZ) FON,Diğer / Belirsiz,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,0.0,,,,,,,,,-100.0,355.1474,,,0.0,1.0,304,,,,,,,,,,,,,,,2026-08-24,2026-08-24,2026-08-24 09:12:33
FNT,HEDEF PORTFÖY MODEL HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),Hisse Senedi,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,2.3297,5.1888,3.9742,1.2146,8.6939,4.4624,4.2314,16.7051,9.9438,37.0984,29.1965,-7.2011,0.0,652451997.97,1815.0,304,86.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
FP4,ONE PORTFÖY DÖRDÜNCÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),Hisse Senedi,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,0.8003,-3.6598,-4.2854,0.6256,-20.3429,-10.9116,-9.4313,-35.6626,-37.9911,,38.0455,-38.8511,-38.8511,135018539.33,135.0,242,94.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.85,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
FPG,FİBA PORTFÖY GÜMÜŞ SERBEST FON,Gümüş,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,2.3457,7.1709,2.9472,4.2237,20.4476,2.5806,17.867,-5.3666,-2.8603,99.2517,27.9388,-24.7378,-5.3666,898149539.12,2074.0,304,4.72,59.58,0.0,0.0,35.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
FPR,STRATEJİ PORTFÖY FOREST HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),Hisse Senedi,VERIFY_ELIGIBILITY,Serbest fon; nitelikli yatırımcı / dağıtım kısıtı olabilir,True,2026-08-24,11.1518,1.9306,1.4426,0.488,3.7408,-3.6118,7.3526,2.2663,-2.6028,28.3767,16.1692,-11.8329,-4.655,168217194.08,29.0,304,89.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
